client_id,phone,observation_month,profession,estimated_income_usd,orange_money_account_age_months,historical_risk_score,paid_months_count,kit_is_suspended,payment_success_rate,failed_payment_count_12m,late_payment_count_12m,missed_payment_count_12m,days_since_last_payment,avg_payment_amount_usd,payment_amount_volatility,income_to_fee_ratio,profession_risk_score,default_next_90d
ACC-2026-0197,0844343156,2026-07,Agriculteur,236.31,19,0.202,11,0,0.833,0,1,2,0,24.7,8.05,9.452,0.46,0
ACC-2026-0198,0842967908,2025-08,Infirmier,349.7,51,0.152,4,0,1.0,0,0,0,0,21.08,3.04,17.485,0.24,0
ACC-2026-0198,0842967908,2025-09,Infirmier,349.7,52,0.152,5,0,1.0,0,0,0,0,19.08,3.04,17.485,0.24,0
ACC-2026-0198,0842967908,2025-10,Infirmier,349.7,53,0.152,6,0,1.0,0,0,0,0,18.86,3.04,17.485,0.24,0
ACC-2026-0198,0842967908,2025-11,Infirmier,349.7,54,0.152,7,0,1.0,0,0,0,0,19.2,3.04,17.485,0.24,0
ACC-2026-0198,0842967908,2025-12,Infirmier,349.7,55,0.152,8,0,1.0,0,0,0,0,18.97,3.04,17.485,0.24,0
ACC-2026-0198,0842967908,2026-01,Infirmier,349.7,56,0.152,9,0,1.0,0,0,0,0,19.51,3.04,17.485,0.24,0
ACC-2026-0198,0842967908,2026-02,Infirmier,349.7,57,0.152,10,0,1.0,0,0,0,0,21.35,3.04,17.485,0.24,0
ACC-2026-0198,0842967908,2026-03,Infirmier,349.7,58,0.152,11,0,1.0,0,0,0,0,21.59,3.04,17.485,0.24,0
ACC-2026-0198,0842967908,2026-04,Infirmier,349.7,59,0.152,12,0,1.0,0,0,0,0,20.28,3.04,17.485,0.24,0
ACC-2026-0198,0842967908,2026-05,Infirmier,349.7,60,0.152,13,0,1.0,0,0,0,0,20.01,3.04,17.485,0.24,0
ACC-2026-0198,0842967908,2026-06,Infirmier,349.7,61,0.152,14,0,1.0,0,0,0,0,20.45,3.04,17.485,0.24,0
ACC-2026-0198,0842967908,2026-07,Infirmier,349.7,62,0.152,15,0,1.0,0,0,0,0,19.28,3.04,17.485,0.24,0
ACC-2026-0199,0841510471,2025-08,Vendeur de rue,530.84,59,0.227,5,0,1.0,0,0,0,0,18.52,4.54,26.542,0.62,0
ACC-2026-0199,0841510471,2025-09,Vendeur de rue,530.84,60,0.227,6,0,1.0,0,0,0,0,20.76,4.54,26.542,0.62,0
ACC-2026-0199,0841510471,2025-10,Vendeur de rue,530.84,61,0.227,7,0,1.0,0,0,0,0,21.11,4.54,26.542,0.62,0
ACC-2026-0199,0841510471,2025-11,Vendeur de rue,530.84,62,0.227,8,0,1.0,0,1,0,0,18.71,4.54,26.542,0.62,0
ACC-2026-0199,0841510471,2025-12,Vendeur de rue,530.84,63,0.227,9,0,1.0,0,1,0,0,20.36,4.54,26.542,0.62,0
ACC-2026-0199,0841510471,2026-01,Vendeur de rue,530.84,64,0.227,10,0,1.0,0,1,0,0,19.41,4.54,26.542,0.62,0
ACC-2026-0199,0841510471,2026-02,Vendeur de rue,530.84,65,0.227,11,0,1.0,0,1,0,0,21.42,4.54,26.542,0.62,0
ACC-2026-0199,0841510471,2026-03,Vendeur de rue,530.84,66,0.227,12,0,1.0,0,1,0,0,21.08,4.54,26.542,0.62,1
ACC-2026-0199,0841510471,2026-04,Vendeur de rue,530.84,67,0.227,13,0,1.0,0,1,0,0,20.0,4.54,26.542,0.62,1
ACC-2026-0199,0841510471,2026-05,Vendeur de rue,530.84,68,0.227,14,0,1.0,0,1,0,0,19.28,4.54,26.542,0.62,0
ACC-2026-0199,0841510471,2026-06,Vendeur de rue,530.84,69,0.227,15,0,1.0,0,1,0,0,20.79,4.54,26.542,0.62,1
ACC-2026-0199,0841510471,2026-07,Vendeur de rue,530.84,70,0.227,16,0,1.0,0,1,0,0,19.52,4.54,26.542,0.62,0
ACC-2026-0200,0842444438,2025-08,Chauffeur,192.58,60,0.128,1,0,1.0,0,0,0,0,7.47,1.02,24.073,0.42,0
ACC-2026-0200,0842444438,2025-09,Chauffeur,192.58,61,0.128,1,0,0.5,0,0,1,30,7.58,1.02,24.073,0.42,0
ACC-2026-0200,0842444438,2025-10,Chauffeur,192.58,62,0.128,2,0,0.667,0,0,1,0,8.48,1.02,24.073,0.42,0
ACC-2026-0200,0842444438,2025-11,Chauffeur,192.58,63,0.128,3,0,0.75,0,0,1,0,8.57,1.02,24.073,0.42,0
ACC-2026-0200,0842444438,2025-12,Chauffeur,192.58,64,0.128,4,0,0.8,0,0,1,0,7.76,1.02,24.073,0.42,0
ACC-2026-0200,0842444438,2026-01,Chauffeur,192.58,65,0.128,5,0,0.833,0,0,1,0,8.08,1.02,24.073,0.42,0
ACC-2026-0200,0842444438,2026-02,Chauffeur,192.58,66,0.128,6,0,0.857,0,0,1,0,7.62,1.02,24.073,0.42,0
ACC-2026-0200,0842444438,2026-03,Chauffeur,192.58,67,0.128,7,0,0.875,0,0,1,0,7.48,1.02,24.073,0.42,0
ACC-2026-0200,0842444438,2026-04,Chauffeur,192.58,68,0.128,8,0,0.889,0,0,1,0,8.03,1.02,24.073,0.42,0
ACC-2026-0200,0842444438,2026-05,Chauffeur,192.58,69,0.128,9,0,0.9,0,0,1,0,8.58,1.02,24.073,0.42,0
ACC-2026-0200,0842444438,2026-06,Chauffeur,192.58,70,0.128,10,0,0.909,0,0,1,0,8.63,1.02,24.073,0.42,0
ACC-2026-0200,0842444438,2026-07,Chauffeur,192.58,71,0.128,11,0,0.917,0,0,1,0,7.73,1.02,24.073,0.42,0
ACC-2026-0201,0845512234,2025-08,Fonctionnaire,392.83,60,0.03,1,0,1.0,0,0,0,0,15.31,0.45,26.189,0.18,0
ACC-2026-0201,0845512234,2025-09,Fonctionnaire,392.83,61,0.03,2,0,1.0,0,0,0,0,15.15,0.45,26.189,0.18,0
ACC-2026-0201,0845512234,2025-10,Fonctionnaire,392.83,62,0.03,3,0,1.0,0,0,0,0,14.05,0.45,26.189,0.18,0
ACC-2026-0201,0845512234,2025-11,Fonctionnaire,392.83,63,0.03,4,0,1.0,0,0,0,0,14.94,0.45,26.189,0.18,0
ACC-2026-0201,0845512234,2025-12,Fonctionnaire,392.83,64,0.03,5,0,1.0,0,0,0,0,14.66,0.45,26.189,0.18,0
ACC-2026-0201,0845512234,2026-01,Fonctionnaire,392.83,65,0.03,6,0,1.0,0,0,0,0,14.85,0.45,26.189,0.18,0
ACC-2026-0201,0845512234,2026-02,Fonctionnaire,392.83,66,0.03,7,0,1.0,0,0,0,0,15.55,0.45,26.189,0.18,0
ACC-2026-0201,0845512234,2026-03,Fonctionnaire,392.83,67,0.03,8,0,1.0,0,0,0,0,15.24,0.45,26.189,0.18,0
ACC-2026-0201,0845512234,2026-04,Fonctionnaire,392.83,68,0.03,9,0,1.0,0,0,0,0,16.03,0.45,26.189,0.18,0
ACC-2026-0201,0845512234,2026-05,Fonctionnaire,392.83,69,0.03,10,0,1.0,0,0,0,0,14.06,0.45,26.189,0.18,0
ACC-2026-0201,0845512234,2026-06,Fonctionnaire,392.83,70,0.03,11,0,1.0,0,0,0,0,15.22,0.45,26.189,0.18,0
ACC-2026-0201,0845512234,2026-07,Fonctionnaire,392.83,71,0.03,12,0,1.0,0,0,0,0,15.23,0.45,26.189,0.18,0
ACC-2026-0202,0843341247,2025-08,Enseignant,307.81,43,0.174,3,0,1.0,0,0,0,0,7.54,1.39,38.476,0.22,0
ACC-2026-0202,0843341247,2025-09,Enseignant,307.81,44,0.174,4,0,1.0,0,0,0,0,8.2,1.39,38.476,0.22,0
ACC-2026-0202,0843341247,2025-10,Enseignant,307.81,45,0.174,5,0,1.0,0,0,0,0,7.6,1.39,38.476,0.22,0
ACC-2026-0202,0843341247,2025-11,Enseignant,307.81,46,0.174,6,0,1.0,0,0,0,0,7.56,1.39,38.476,0.22,0
ACC-2026-0202,0843341247,2025-12,Enseignant,307.81,47,0.174,6,0,0.8,0,0,1,30,7.56,1.39,38.476,0.22,0
ACC-2026-0202,0843341247,2026-01,Enseignant,307.81,48,0.174,7,0,0.833,0,0,1,0,7.63,1.39,38.476,0.22,0
ACC-2026-0202,0843341247,2026-02,Enseignant,307.81,49,0.174,8,0,0.857,0,0,1,0,7.67,1.39,38.476,0.22,0
ACC-2026-0202,0843341247,2026-03,Enseignant,307.81,50,0.174,9,0,0.875,0,0,1,0,8.56,1.39,38.476,0.22,0
ACC-2026-0202,0843341247,2026-04,Enseignant,307.81,51,0.174,10,0,0.889,0,0,1,0,8.22,1.39,38.476,0.22,0
ACC-2026-0202,0843341247,2026-05,Enseignant,307.81,52,0.174,11,0,0.9,0,0,1,0,7.8,1.39,38.476,0.22,0
ACC-2026-0202,0843341247,2026-06,Enseignant,307.81,53,0.174,11,0,0.818,0,0,2,30,8.49,1.39,38.476,0.22,0
ACC-2026-0202,0843341247,2026-07,Enseignant,307.81,54,0.174,12,0,0.833,0,0,2,0,8.0,2.35,38.476,0.22,0
ACC-2026-0203,0847680364,2025-08,Vendeur de rue,240.53,25,0.233,4,0,1.0,0,1,0,0,7.85,1.86,30.066,0.62,0
ACC-2026-0203,0847680364,2025-09,Vendeur de rue,240.53,26,0.233,5,0,1.0,0,1,0,0,8.22,1.86,30.066,0.62,0
ACC-2026-0203,0847680364,2025-10,Vendeur de rue,240.53,27,0.233,6,0,1.0,0,1,0,0,7.59,1.86,30.066,0.62,0
ACC-2026-0203,0847680364,2025-11,Vendeur de rue,240.53,28,0.233,6,0,0.75,1,1,0,30,8.39,1.86,30.066,0.62,0
ACC-2026-0203,0847680364,2025-12,Vendeur de rue,240.53,29,0.233,7,0,0.8,1,1,0,0,7.88,1.86,30.066,0.62,0
ACC-2026-0203,0847680364,2026-01,Vendeur de rue,240.53,30,0.233,8,0,0.833,1,1,0,0,8.01,1.86,30.066,0.62,1
ACC-2026-0203,0847680364,2026-02,Vendeur de rue,240.53,31,0.233,9,0,0.857,1,1,0,0,8.22,1.86,30.066,0.62,1
ACC-2026-0203,0847680364,2026-03,Vendeur de rue,240.53,32,0.233,10,0,0.875,1,1,0,0,8.31,1.86,30.066,0.62,0
ACC-2026-0203,0847680364,2026-04,Vendeur de rue,240.53,33,0.233,11,0,0.889,1,1,0,0,8.0,1.86,30.066,0.62,0
ACC-2026-0203,0847680364,2026-05,Vendeur de rue,240.53,34,0.233,12,0,0.9,1,1,0,0,8.6,1.86,30.066,0.62,0
ACC-2026-0203,0847680364,2026-06,Vendeur de rue,240.53,35,0.233,13,0,0.909,1,1,0,0,8.33,1.86,30.066,0.62,1
ACC-2026-0203,0847680364,2026-07,Vendeur de rue,240.53,36,0.233,13,0,0.833,1,1,1,30,8.57,1.86,30.066,0.62,0
ACC-2026-0204,0849638526,2025-08,Vendeur de rue,232.08,59,0.207,2,0,0.0,0,0,1,365,21.18,4.14,11.604,0.62,1
ACC-2026-0204,0849638526,2025-09,Vendeur de rue,232.08,60,0.207,3,0,0.5,0,0,1,0,19.58,4.14,11.604,0.62,0
ACC-2026-0204,0849638526,2025-10,Vendeur de rue,232.08,61,0.207,4,0,0.667,0,0,1,0,18.48,4.14,11.604,0.62,0
ACC-2026-0204,0849638526,2025-11,Vendeur de rue,232.08,62,0.207,5,0,0.75,0,0,1,0,19.83,4.14,11.604,0.62,1
ACC-2026-0204,0849638526,2025-12,Vendeur de rue,232.08,63,0.207,6,0,0.8,0,0,1,0,20.74,4.14,11.604,0.62,0
ACC-2026-0204,0849638526,2026-01,Vendeur de rue,232.08,64,0.207,7,0,0.833,0,0,1,0,20.11,4.14,11.604,0.62,0
ACC-2026-0204,0849638526,2026-02,Vendeur de rue,232.08,65,0.207,8,0,0.857,0,0,1,0,21.26,4.14,11.604,0.62,0
ACC-2026-0204,0849638526,2026-03,Vendeur de rue,232.08,66,0.207,9,0,0.875,0,0,1,0,21.34,4.14,11.604,0.62,0
ACC-2026-0204,0849638526,2026-04,Vendeur de rue,232.08,67,0.207,10,0,0.889,0,0,1,0,20.22,4.14,11.604,0.62,0
ACC-2026-0204,0849638526,2026-05,Vendeur de rue,232.08,68,0.207,10,0,0.8,0,0,2,30,20.35,4.14,11.604,0.62,0
ACC-2026-0204,0849638526,2026-06,Vendeur de rue,232.08,69,0.207,11,0,0.818,0,1,2,0,20.04,6.54,11.604,0.62,0
ACC-2026-0204,0849638526,2026-07,Vendeur de rue,232.08,70,0.207,12,0,0.833,0,1,2,0,19.37,6.54,11.604,0.62,0
ACC-2026-0205,0845309362,2025-08,Agriculteur,308.81,56,0.254,5,0,1.0,0,0,0,0,7.75,2.03,38.601,0.46,0
ACC-2026-0205,0845309362,2025-09,Agriculteur,308.81,57,0.254,6,0,1.0,0,0,0,0,8.38,2.03,38.601,0.46,0
ACC-2026-0205,0845309362,2025-10,Agriculteur,308.81,58,0.254,7,0,1.0,0,0,0,0,7.92,2.03,38.601,0.46,0
ACC-2026-0205,0845309362,2025-11,Agriculteur,308.81,59,0.254,8,0,1.0,0,0,0,0,8.22,2.03,38.601,0.46,0
ACC-2026-0205,0845309362,2025-12,Agriculteur,308.81,60,0.254,9,0,1.0,0,0,0,0,7.71,2.03,38.601,0.46,1
ACC-2026-0205,0845309362,2026-01,Agriculteur,308.81,61,0.254,10,0,1.0,0,0,0,0,7.53,2.03,38.601,0.46,0
ACC-2026-0205,0845309362,2026-02,Agriculteur,308.81,62,0.254,11,0,1.0,0,0,0,0,7.77,2.03,38.601,0.46,1
ACC-2026-0205,0845309362,2026-03,Agriculteur,308.81,63,0.254,12,0,1.0,0,0,0,0,7.44,2.03,38.601,0.46,0
ACC-2026-0205,0845309362,2026-04,Agriculteur,308.81,64,0.254,13,0,1.0,0,0,0,0,8.11,2.03,38.601,0.46,0
ACC-2026-0205,0845309362,2026-05,Agriculteur,308.81,65,0.254,14,0,1.0,0,0,0,0,8.55,2.03,38.601,0.46,0
ACC-2026-0205,0845309362,2026-06,Agriculteur,308.81,66,0.254,15,0,1.0,0,0,0,0,7.93,2.03,38.601,0.46,0
ACC-2026-0205,0845309362,2026-07,Agriculteur,308.81,67,0.254,16,0,1.0,0,0,0,0,8.25,2.03,38.601,0.46,0
ACC-2026-0206,0841541342,2025-08,Chauffeur,286.29,11,0.187,2,0,0.0,1,0,0,365,31.19,5.61,9.543,0.42,1
ACC-2026-0206,0841541342,2025-09,Chauffeur,286.29,12,0.187,3,0,0.5,1,0,0,0,29.77,5.61,9.543,0.42,1
ACC-2026-0206,0841541342,2025-10,Chauffeur,286.29,13,0.187,4,0,0.667,1,0,0,0,30.6,5.61,9.543,0.42,0
ACC-2026-0206,0841541342,2025-11,Chauffeur,286.29,14,0.187,5,0,0.75,1,0,0,0,31.21,5.61,9.543,0.42,0
ACC-2026-0206,0841541342,2025-12,Chauffeur,286.29,15,0.187,6,0,0.8,1,0,0,0,29.4,5.61,9.543,0.42,0
ACC-2026-0206,0841541342,2026-01,Chauffeur,286.29,16,0.187,7,0,0.833,1,0,0,0,28.19,5.61,9.543,0.42,0
ACC-2026-0206,0841541342,2026-02,Chauffeur,286.29,17,0.187,8,0,0.857,1,0,0,0,28.99,5.61,9.543,0.42,0
ACC-2026-0206,0841541342,2026-03,Chauffeur,286.29,18,0.187,9,0,0.875,1,0,0,0,32.3,5.61,9.543,0.42,0
ACC-2026-0206,0841541342,2026-04,Chauffeur,286.29,19,0.187,10,0,0.889,1,0,0,0,31.92,5.61,9.543,0.42,0
ACC-2026-0206,0841541342,2026-05,Chauffeur,286.29,20,0.187,11,0,0.9,1,0,0,0,30.79,5.61,9.543,0.42,0
ACC-2026-0206,0841541342,2026-06,Chauffeur,286.29,21,0.187,12,0,0.909,1,0,0,0,30.01,5.61,9.543,0.42,0
ACC-2026-0206,0841541342,2026-07,Chauffeur,286.29,22,0.187,13,0,0.917,1,0,0,0,31.23,5.61,9.543,0.42,0
ACC-2026-0207,0843633482,2025-08,Vendeur de rue,299.6,69,0.321,2,0,1.0,0,0,0,0,14.04,4.82,19.973,0.62,0
ACC-2026-0207,0843633482,2025-09,Vendeur de rue,299.6,70,0.321,3,0,1.0,0,0,0,0,14.25,4.82,19.973,0.62,0
ACC-2026-0207,0843633482,2025-10,Vendeur de rue,299.6,71,0.321,4,0,1.0,0,0,0,0,15.01,4.82,19.973,0.62,0
ACC-2026-0207,0843633482,2025-11,Vendeur de rue,299.6,72,0.321,5,0,1.0,0,0,0,0,13.85,4.82,19.973,0.62,0
ACC-2026-0207,0843633482,2025-12,Vendeur de rue,299.6,73,0.321,6,0,1.0,0,0,0,0,15.44,4.82,19.973,0.62,1
ACC-2026-0207,0843633482,2026-01,Vendeur de rue,299.6,74,0.321,7,0,1.0,0,0,0,0,15.7,4.82,19.973,0.62,0
ACC-2026-0207,0843633482,2026-02,Vendeur de rue,299.6,75,0.321,8,0,1.0,0,0,0,0,15.99,4.82,19.973,0.62,0
ACC-2026-0207,0843633482,2026-03,Vendeur de rue,299.6,76,0.321,9,0,1.0,0,0,0,0,14.93,4.82,19.973,0.62,0
ACC-2026-0207,0843633482,2026-04,Vendeur de rue,299.6,77,0.321,9,0,0.889,1,0,0,30,13.96,4.82,19.973,0.62,0
ACC-2026-0207,0843633482,2026-05,Vendeur de rue,299.6,78,0.321,10,0,0.9,1,0,0,0,15.44,4.82,19.973,0.62,0
ACC-2026-0207,0843633482,2026-06,Vendeur de rue,299.6,79,0.321,11,0,0.909,1,0,0,0,14.91,4.82,19.973,0.62,0
ACC-2026-0207,0843633482,2026-07,Vendeur de rue,299.6,80,0.321,12,0,0.917,1,0,0,0,15.89,4.82,19.973,0.62,0
ACC-2026-0208,0842171758,2025-08,Fonctionnaire,446.19,5,0.259,5,0,1.0,0,0,0,0,31.74,7.78,14.873,0.18,0
ACC-2026-0208,0842171758,2025-09,Fonctionnaire,446.19,6,0.259,6,0,1.0,0,0,0,0,31.04,7.78,14.873,0.18,0
ACC-2026-0208,0842171758,2025-10,Fonctionnaire,446.19,7,0.259,7,0,1.0,0,0,0,0,30.16,7.78,14.873,0.18,0
ACC-2026-0208,0842171758,2025-11,Fonctionnaire,446.19,8,0.259,8,0,1.0,0,0,0,0,29.01,7.78,14.873,0.18,0
ACC-2026-0208,0842171758,2025-12,Fonctionnaire,446.19,9,0.259,9,0,1.0,0,0,0,0,29.34,7.78,14.873,0.18,0
ACC-2026-0208,0842171758,2026-01,Fonctionnaire,446.19,10,0.259,10,0,1.0,0,0,0,0,29.66,7.78,14.873,0.18,0
ACC-2026-0208,0842171758,2026-02,Fonctionnaire,446.19,11,0.259,11,0,1.0,0,0,0,0,31.56,7.78,14.873,0.18,0
ACC-2026-0208,0842171758,2026-03,Fonctionnaire,446.19,12,0.259,12,0,1.0,0,0,0,0,29.58,7.78,14.873,0.18,0
ACC-2026-0208,0842171758,2026-04,Fonctionnaire,446.19,13,0.259,13,0,1.0,0,0,0,0,28.61,7.78,14.873,0.18,0
ACC-2026-0208,0842171758,2026-05,Fonctionnaire,446.19,14,0.259,14,0,1.0,0,1,0,0,31.92,7.78,14.873,0.18,0
ACC-2026-0208,0842171758,2026-06,Fonctionnaire,446.19,15,0.259,15,0,1.0,0,1,0,0,29.02,7.78,14.873,0.18,0
ACC-2026-0208,0842171758,2026-07,Fonctionnaire,446.19,16,0.259,16,0,1.0,0,1,0,0,30.33,7.78,14.873,0.18,0
ACC-2026-0209,0843483430,2025-08,Commercant independant,509.17,47,0.129,2,0,1.0,0,0,0,0,29.06,3.86,16.972,0.36,0
ACC-2026-0209,0843483430,2025-09,Commercant independant,509.17,48,0.129,3,0,1.0,0,0,0,0,31.46,3.86,16.972,0.36,0
ACC-2026-0209,0843483430,2025-10,Commercant independant,509.17,49,0.129,4,0,1.0,0,0,0,0,28.84,3.86,16.972,0.36,0
ACC-2026-0209,0843483430,2025-11,Commercant independant,509.17,50,0.129,5,0,1.0,0,0,0,0,28.31,3.86,16.972,0.36,0
ACC-2026-0209,0843483430,2025-12,Commercant independant,509.17,51,0.129,6,0,1.0,0,0,0,0,31.78,3.86,16.972,0.36,0
ACC-2026-0209,0843483430,2026-01,Commercant independant,509.17,52,0.129,7,0,1.0,0,0,0,0,32.27,3.86,16.972,0.36,0
ACC-2026-0209,0843483430,2026-02,Commercant independant,509.17,53,0.129,8,0,1.0,0,0,0,0,30.11,3.86,16.972,0.36,0
ACC-2026-0209,0843483430,2026-03,Commercant independant,509.17,54,0.129,9,0,1.0,0,0,0,0,31.78,3.86,16.972,0.36,0
ACC-2026-0209,0843483430,2026-04,Commercant independant,509.17,55,0.129,10,0,1.0,0,0,0,0,30.81,3.86,16.972,0.36,0
ACC-2026-0209,0843483430,2026-05,Commercant independant,509.17,56,0.129,11,0,1.0,0,0,0,0,28.32,3.86,16.972,0.36,0
ACC-2026-0209,0843483430,2026-06,Commercant independant,509.17,57,0.129,12,0,1.0,0,0,0,0,28.55,3.86,16.972,0.36,0
ACC-2026-0209,0843483430,2026-07,Commercant independant,509.17,58,0.129,13,0,1.0,0,0,0,0,27.66,3.86,16.972,0.36,0
ACC-2026-0210,0849793246,2025-08,Vendeur de rue,297.21,26,0.305,4,0,1.0,0,0,0,0,16.08,4.58,19.814,0.62,0
ACC-2026-0210,0849793246,2025-09,Vendeur de rue,297.21,27,0.305,5,0,1.0,0,0,0,0,15.83,4.58,19.814,0.62,1
ACC-2026-0210,0849793246,2025-10,Vendeur de rue,297.21,28,0.305,6,0,1.0,0,0,0,0,14.87,4.58,19.814,0.62,0
ACC-2026-0210,0849793246,2025-11,Vendeur de rue,297.21,29,0.305,7,0,1.0,0,0,0,0,14.24,4.58,19.814,0.62,0
ACC-2026-0210,0849793246,2025-12,Vendeur de rue,297.21,30,0.305,8,0,1.0,0,0,0,0,15.52,4.58,19.814,0.62,0
ACC-2026-0210,0849793246,2026-01,Vendeur de rue,297.21,31,0.305,9,0,1.0,0,0,0,0,14.47,4.58,19.814,0.62,0
ACC-2026-0210,0849793246,2026-02,Vendeur de rue,297.21,32,0.305,10,0,1.0,0,0,0,0,15.97,4.58,19.814,0.62,0
ACC-2026-0210,0849793246,2026-03,Vendeur de rue,297.21,33,0.305,11,0,1.0,0,0,0,0,14.39,4.58,19.814,0.62,0
ACC-2026-0210,0849793246,2026-04,Vendeur de rue,297.21,34,0.305,12,0,1.0,0,1,0,0,15.92,4.58,19.814,0.62,0
ACC-2026-0210,0849793246,2026-05,Vendeur de rue,297.21,35,0.305,13,0,1.0,0,2,0,0,14.95,4.58,19.814,0.62,0
ACC-2026-0210,0849793246,2026-06,Vendeur de rue,297.21,36,0.305,14,0,1.0,0,3,0,0,15.21,4.58,19.814,0.62,0
ACC-2026-0210,0849793246,2026-07,Vendeur de rue,297.21,37,0.305,14,1,0.917,0,3,1,30,15.97,4.58,19.814,0.62,1
ACC-2026-0211,0844268180,2025-08,Chauffeur,226.4,1,0.38,5,0,1.0,0,0,0,0,15.31,5.7,15.093,0.42,0
ACC-2026-0211,0844268180,2025-09,Chauffeur,226.4,2,0.38,6,0,1.0,0,0,0,0,15.35,5.7,15.093,0.42,0
ACC-2026-0211,0844268180,2025-10,Chauffeur,226.4,3,0.38,7,0,1.0,0,0,0,0,15.43,5.7,15.093,0.42,0
ACC-2026-0211,0844268180,2025-11,Chauffeur,226.4,4,0.38,8,0,1.0,0,1,0,0,15.62,5.7,15.093,0.42,1
ACC-2026-0211,0844268180,2025-12,Chauffeur,226.4,5,0.38,9,0,1.0,0,1,0,0,15.02,5.7,15.093,0.42,1
ACC-2026-0211,0844268180,2026-01,Chauffeur,226.4,6,0.38,10,0,1.0,0,1,0,0,15.42,5.7,15.093,0.42,0
ACC-2026-0211,0844268180,2026-02,Chauffeur,226.4,7,0.38,11,0,1.0,0,1,0,0,15.45,5.7,15.093,0.42,0
ACC-2026-0211,0844268180,2026-03,Chauffeur,226.4,8,0.38,12,0,1.0,0,2,0,0,14.36,5.7,15.093,0.42,0
ACC-2026-0211,0844268180,2026-04,Chauffeur,226.4,9,0.38,13,0,1.0,0,2,0,0,14.93,5.7,15.093,0.42,0
ACC-2026-0211,0844268180,2026-05,Chauffeur,226.4,10,0.38,14,0,1.0,0,2,0,0,15.41,5.7,15.093,0.42,0
ACC-2026-0211,0844268180,2026-06,Chauffeur,226.4,11,0.38,15,0,1.0,0,2,0,0,14.21,5.7,15.093,0.42,0
ACC-2026-0211,0844268180,2026-07,Chauffeur,226.4,12,0.38,16,0,1.0,0,2,0,0,15.04,5.7,15.093,0.42,0
ACC-2026-0212,0847994575,2025-08,Agriculteur,203.42,35,0.276,4,0,1.0,0,0,0,0,10.54,2.76,20.342,0.46,0
ACC-2026-0212,0847994575,2025-09,Agriculteur,203.42,36,0.276,5,0,1.0,0,0,0,0,10.53,2.76,20.342,0.46,0
ACC-2026-0212,0847994575,2025-10,Agriculteur,203.42,37,0.276,6,0,1.0,0,0,0,0,10.42,2.76,20.342,0.46,0
ACC-2026-0212,0847994575,2025-11,Agriculteur,203.42,38,0.276,6,0,0.75,0,0,1,30,9.85,2.76,20.342,0.46,0
ACC-2026-0212,0847994575,2025-12,Agriculteur,203.42,39,0.276,7,0,0.8,0,0,1,0,9.64,2.76,20.342,0.46,0
ACC-2026-0212,0847994575,2026-01,Agriculteur,203.42,40,0.276,8,0,0.833,0,0,1,0,9.61,2.76,20.342,0.46,1
ACC-2026-0212,0847994575,2026-02,Agriculteur,203.42,41,0.276,9,0,0.857,0,0,1,0,9.81,2.76,20.342,0.46,0
ACC-2026-0212,0847994575,2026-03,Agriculteur,203.42,42,0.276,10,0,0.875,0,0,1,0,10.19,2.76,20.342,0.46,0
ACC-2026-0212,0847994575,2026-04,Agriculteur,203.42,43,0.276,11,0,0.889,0,1,1,0,9.46,2.76,20.342,0.46,0
ACC-2026-0212,0847994575,2026-05,Agriculteur,203.42,44,0.276,12,0,0.9,0,1,1,0,10.72,2.76,20.342,0.46,0
ACC-2026-0212,0847994575,2026-06,Agriculteur,203.42,45,0.276,13,0,0.909,0,1,1,0,10.74,2.76,20.342,0.46,0
ACC-2026-0212,0847994575,2026-07,Agriculteur,203.42,46,0.276,14,0,0.917,0,1,1,0,10.14,2.76,20.342,0.46,1
ACC-2026-0213,0846749416,2025-08,Infirmier,236.12,15,0.049,1,0,1.0,0,0,0,0,20.88,0.99,11.806,0.24,0
ACC-2026-0213,0846749416,2025-09,Infirmier,236.12,16,0.049,2,0,1.0,0,0,0,0,19.36,0.99,11.806,0.24,0
ACC-2026-0213,0846749416,2025-10,Infirmier,236.12,17,0.049,3,0,1.0,0,0,0,0,20.23,0.99,11.806,0.24,0
ACC-2026-0213,0846749416,2025-11,Infirmier,236.12,18,0.049,4,0,1.0,0,0,0,0,19.33,0.99,11.806,0.24,0
ACC-2026-0213,0846749416,2025-12,Infirmier,236.12,19,0.049,5,0,1.0,0,0,0,0,20.91,0.99,11.806,0.24,0
ACC-2026-0213,0846749416,2026-01,Infirmier,236.12,20,0.049,6,0,1.0,0,0,0,0,21.3,0.99,11.806,0.24,0
ACC-2026-0213,0846749416,2026-02,Infirmier,236.12,21,0.049,7,0,1.0,0,0,0,0,19.9,0.99,11.806,0.24,0
ACC-2026-0213,0846749416,2026-03,Infirmier,236.12,22,0.049,8,0,1.0,0,0,0,0,20.65,0.99,11.806,0.24,0
ACC-2026-0213,0846749416,2026-04,Infirmier,236.12,23,0.049,8,0,0.889,1,0,0,30,18.78,0.99,11.806,0.24,0
ACC-2026-0213,0846749416,2026-05,Infirmier,236.12,24,0.049,9,0,0.9,1,0,0,0,18.55,0.99,11.806,0.24,0
ACC-2026-0213,0846749416,2026-06,Infirmier,236.12,25,0.049,10,0,0.909,1,0,0,0,18.45,0.99,11.806,0.24,0
ACC-2026-0213,0846749416,2026-07,Infirmier,236.12,26,0.049,11,0,0.917,1,0,0,0,20.95,0.99,11.806,0.24,0
